Date/Time , F_1_Z_8A: Hazium Concentration
2016-06-05 09:15:00, 0.000
2016-06-05 09:20:00, 0.000
2016-06-05 09:25:00, 0.000
2016-06-05 09:30:00, 0.000
2016-06-05 09:35:00, 0.000
2016-06-05 09:40:00, 0.000
2016-06-05 09:45:00, 0.000
2016-06-05 09:50:00, 0.000
2016-06-05 09:55:00, 0.000
2016-06-05 10:00:00, 0.000
2016-06-05 10:05:00, 0.000
2016-06-05 10:10:00, 0.000
2016-06-05 10:15:00, 0.000
2016-06-05 10:20:00, 0.000
2016-06-05 10:25:00, 0.000
2016-06-05 10:30:00, 0.000
2016-06-05 10:35:00, 0.000
2016-06-05 10:40:00, 0.000
2016-06-05 10:45:00, 0.000
2016-06-05 10:50:00, 0.000
2016-06-05 10:55:00, 0.000
2016-06-05 11:00:00, 0.000
2016-06-05 11:05:00, 0.000
2016-06-05 11:10:00, 0.000
2016-06-05 11:15:00, 0.000
2016-06-05 11:20:00, 0.000
2016-06-05 11:25:00, 0.000
2016-06-05 11:30:00, 0.000
2016-06-05 11:35:00, 0.000
2016-06-05 11:40:00, 0.000
2016-06-05 11:45:00, 0.000
2016-06-05 11:50:00, 0.000
2016-06-05 11:55:00, 0.000
2016-06-05 12:00:00, 0.000
2016-06-05 12:05:00, 0.000
2016-06-05 12:10:00, 0.000
2016-06-05 12:15:00, 0.000
2016-06-05 12:20:00, 0.000
2016-06-05 12:25:00, 0.000
2016-06-05 12:30:00, 0.000
2016-06-05 12:35:00, 0.000
2016-06-05 12:40:00, 0.000
2016-06-05 12:45:00, 0.000
2016-06-05 12:50:00, 0.000
2016-06-05 12:55:00, 0.000
2016-06-05 13:00:00, 0.000
2016-06-05 13:05:00, 0.000
2016-06-05 13:10:00, 0.000
2016-06-05 13:15:00, 0.000
2016-06-05 13:20:00, 0.000
2016-06-05 13:25:00, 0.000
2016-06-05 13:30:00, 0.000
2016-06-05 13:35:00, 0.000
2016-06-05 13:40:00, 0.000
2016-06-05 13:45:00, 0.000
2016-06-05 13:50:00, 0.000
2016-06-05 13:55:00, 0.000
2016-06-05 14:00:00, 0.000
2016-06-05 14:05:00, 0.000
2016-06-05 14:10:00, 0.000
2016-06-05 14:15:00, 0.000
2016-06-05 14:20:00, 0.000
2016-06-05 14:25:00, 0.000
2016-06-05 14:30:00, 0.000
2016-06-05 14:35:00, 0.000
2016-06-05 14:40:00, 0.000
2016-06-05 14:45:00, 0.000
2016-06-05 14:50:00, 0.000
2016-06-05 14:55:00, 0.000
2016-06-05 15:00:00, 0.000
2016-06-05 15:05:00, 0.000
2016-06-05 15:10:00, 0.000
2016-06-05 15:15:00, 0.000
2016-06-05 15:20:00, 0.000
2016-06-05 15:25:00, 0.000
2016-06-05 15:30:00, 0.000
2016-06-05 15:35:00, 0.000
2016-06-05 15:40:00, 0.000
2016-06-05 15:45:00, 0.000
2016-06-05 15:50:00, 0.000
2016-06-05 15:55:00, 0.000
2016-06-05 16:00:00, 0.000
2016-06-05 16:05:00, 0.000
2016-06-05 16:10:00, 0.000
2016-06-05 16:15:00, 0.000
2016-06-05 16:20:00, 0.000
2016-06-05 16:25:00, 0.000
2016-06-05 16:30:00, 0.000
2016-06-05 16:35:00, 0.000
2016-06-05 16:40:00, 0.000
2016-06-05 16:45:00, 0.000
2016-06-05 16:50:00, 0.000
2016-06-05 16:55:00, 0.000
2016-06-05 17:00:00, 0.000
2016-06-05 17:05:00, 0.000
2016-06-05 17:10:00, 0.000
2016-06-05 17:15:00, 0.000
2016-06-05 17:20:00, 0.000
2016-06-05 17:25:00, 0.000
2016-06-05 17:30:00, 0.000
2016-06-05 17:35:00, 0.000
2016-06-05 17:40:00, 0.000
2016-06-05 17:45:00, 0.000
2016-06-05 17:50:00, 0.000
2016-06-05 17:55:00, 0.000
2016-06-05 18:00:00, 0.000
2016-06-05 18:05:00, 0.000
2016-06-05 18:10:00, 0.000
2016-06-05 18:15:00, 0.000
2016-06-05 18:20:00, 0.000
2016-06-05 18:25:00, 0.000
2016-06-05 18:30:00, 0.000
2016-06-05 18:35:00, 0.000
2016-06-05 18:40:00, 0.000
2016-06-05 18:45:00, 0.000
2016-06-05 18:50:00, 0.000
2016-06-05 18:55:00, 0.000
2016-06-05 19:00:00, 0.000
2016-06-05 19:05:00, 0.000
2016-06-05 19:10:00, 0.000
2016-06-05 19:15:00, 0.000
2016-06-05 19:20:00, 0.000
2016-06-05 19:25:00, 0.000
2016-06-05 19:30:00, 0.000
2016-06-05 19:35:00, 0.000
2016-06-05 19:40:00, 0.000
2016-06-05 19:45:00, 0.000
2016-06-05 19:50:00, 0.000
2016-06-05 19:55:00, 0.000
2016-06-05 20:00:00, 0.000
2016-06-05 20:05:00, 0.000
2016-06-05 20:10:00, 0.000
2016-06-05 20:15:00, 0.000
2016-06-05 20:20:00, 0.000
2016-06-05 20:25:00, 0.000
2016-06-05 20:30:00, 0.000
2016-06-05 20:35:00, 0.000
2016-06-05 20:40:00, 0.000
2016-06-05 20:45:00, 0.000
2016-06-05 20:50:00, 0.000
2016-06-05 20:55:00, 0.000
2016-06-05 21:00:00, 0.000
2016-06-05 21:05:00, 0.000
2016-06-05 21:10:00, 0.000
2016-06-05 21:15:00, 0.000
2016-06-05 21:20:00, 0.000
2016-06-05 21:25:00, 0.000
2016-06-05 21:30:00, 0.000
2016-06-05 21:35:00, 0.000
2016-06-05 21:40:00, 0.000
2016-06-05 21:45:00, 0.000
2016-06-05 21:50:00, 0.000
2016-06-05 21:55:00, 0.000
2016-06-05 22:00:00, 0.000
2016-06-05 22:05:00, 0.000
2016-06-05 22:10:00, 0.000
2016-06-05 22:15:00, 0.000
2016-06-05 22:20:00, 0.000
2016-06-05 22:25:00, 0.000
2016-06-05 22:30:00, 0.000
2016-06-05 22:35:00, 0.000
2016-06-05 22:40:00, 0.000
2016-06-05 22:45:00, 0.000
2016-06-05 22:50:00, 0.000
2016-06-05 22:55:00, 0.000
2016-06-05 23:00:00, 0.000
2016-06-05 23:05:00, 0.000
2016-06-05 23:10:00, 0.000
2016-06-05 23:15:00, 0.000
2016-06-05 23:20:00, 0.000
2016-06-05 23:25:00, 0.000
2016-06-05 23:30:00, 0.000
2016-06-05 23:35:00, 0.000
2016-06-05 23:40:00, 0.000
2016-06-05 23:45:00, 0.000
2016-06-05 23:50:00, 0.000
2016-06-05 23:55:00, 0.000
2016-06-06 00:00:00, 0.000
2016-06-06 00:05:00, 0.000
2016-06-06 00:10:00, 0.000
2016-06-06 00:15:00, 0.000
2016-06-06 00:20:00, 0.000
2016-06-06 00:25:00, 0.000
2016-06-06 00:30:00, 0.000
2016-06-06 00:35:00, 0.000
2016-06-06 00:40:00, 0.000
2016-06-06 00:45:00, 0.000
2016-06-06 00:50:00, 0.000
2016-06-06 00:55:00, 0.000
2016-06-06 01:00:00, 0.000
2016-06-06 01:05:00, 0.000
2016-06-06 01:10:00, 0.000
2016-06-06 01:15:00, 0.000
2016-06-06 01:20:00, 0.000
2016-06-06 01:25:00, 0.000
2016-06-06 01:30:00, 0.000
2016-06-06 01:35:00, 0.000
2016-06-06 01:40:00, 0.000
2016-06-06 01:45:00, 0.000
2016-06-06 01:50:00, 0.000
2016-06-06 01:55:00, 0.000
2016-06-06 02:00:00, 0.000
2016-06-06 02:05:00, 0.000
2016-06-06 02:10:00, 0.000
2016-06-06 02:15:00, 0.000
2016-06-06 02:20:00, 0.000
2016-06-06 02:25:00, 0.000
2016-06-06 02:30:00, 0.000
2016-06-06 02:35:00, 0.000
2016-06-06 02:40:00, 0.000
2016-06-06 02:45:00, 0.000
2016-06-06 02:50:00, 0.000
2016-06-06 02:55:00, 0.000
2016-06-06 03:00:00, 0.000
2016-06-06 03:05:00, 0.000
2016-06-06 03:10:00, 0.001
2016-06-06 03:15:00, 0.001
2016-06-06 03:20:00, 0.001
2016-06-06 03:25:00, 0.001
2016-06-06 03:30:00, 0.002
2016-06-06 03:35:00, 0.002
2016-06-06 03:40:00, 0.002
2016-06-06 03:45:00, 0.002
2016-06-06 03:50:00, 0.002
2016-06-06 03:55:00, 0.002
2016-06-06 04:00:00, 0.002
2016-06-06 04:05:00, 0.002
2016-06-06 04:10:00, 0.002
2016-06-06 04:15:00, 0.002
2016-06-06 04:20:00, 0.003
2016-06-06 04:25:00, 0.003
2016-06-06 04:30:00, 0.003
2016-06-06 04:35:00, 0.003
2016-06-06 04:40:00, 0.003
2016-06-06 04:45:00, 0.003
2016-06-06 04:50:00, 0.003
2016-06-06 04:55:00, 0.003
2016-06-06 05:00:00, 0.003
2016-06-06 05:05:00, 0.025
2016-06-06 05:10:00, 0.027
2016-06-06 05:15:00, 0.029
2016-06-06 05:20:00, 0.030
2016-06-06 05:25:00, 0.031
2016-06-06 05:30:00, 0.032
2016-06-06 05:35:00, 0.033
2016-06-06 05:40:00, 0.033
2016-06-06 05:45:00, 0.034
2016-06-06 05:50:00, 0.034
2016-06-06 05:55:00, 0.050
2016-06-06 06:00:00, 0.053
2016-06-06 06:05:00, 0.105
2016-06-06 06:10:00, 0.149
2016-06-06 06:15:00, 0.191
2016-06-06 06:20:00, 0.226
2016-06-06 06:25:00, 0.261
2016-06-06 06:30:00, 0.296
2016-06-06 06:35:00, 0.330
2016-06-06 06:40:00, 0.363
2016-06-06 06:45:00, 0.396
2016-06-06 06:50:00, 0.428
2016-06-06 06:55:00, 0.460
2016-06-06 07:00:00, 0.491
2016-06-06 07:05:00, 0.497
2016-06-06 07:10:00, 0.502
2016-06-06 07:15:00, 0.506
2016-06-06 07:20:00, 0.508
2016-06-06 07:25:00, 0.508
2016-06-06 07:30:00, 0.508
2016-06-06 07:35:00, 0.507
2016-06-06 07:40:00, 0.504
2016-06-06 07:45:00, 0.501
2016-06-06 07:50:00, 0.497
2016-06-06 07:55:00, 0.492
2016-06-06 08:00:00, 0.488
2016-06-06 08:05:00, 0.473
2016-06-06 08:10:00, 0.459
2016-06-06 08:15:00, 0.445
2016-06-06 08:20:00, 0.432
2016-06-06 08:25:00, 0.420
2016-06-06 08:30:00, 0.407
2016-06-06 08:35:00, 0.396
2016-06-06 08:40:00, 0.384
2016-06-06 08:45:00, 0.373
2016-06-06 08:50:00, 0.363
2016-06-06 08:55:00, 0.354
2016-06-06 09:00:00, 0.345
2016-06-06 09:05:00, 0.336
2016-06-06 09:10:00, 0.328
2016-06-06 09:15:00, 0.318
2016-06-06 09:20:00, 0.309
2016-06-06 09:25:00, 0.300
2016-06-06 09:30:00, 0.291
2016-06-06 09:35:00, 0.283
2016-06-06 09:40:00, 0.274
2016-06-06 09:45:00, 0.267
2016-06-06 09:50:00, 0.259
2016-06-06 09:55:00, 0.252
2016-06-06 10:00:00, 0.245
2016-06-06 10:05:00, 0.238
2016-06-06 10:10:00, 0.232
2016-06-06 10:15:00, 0.225
2016-06-06 10:20:00, 0.220
2016-06-06 10:25:00, 0.215
2016-06-06 10:30:00, 0.210
2016-06-06 10:35:00, 0.205
2016-06-06 10:40:00, 0.199
2016-06-06 10:45:00, 0.194
2016-06-06 10:50:00, 0.189
2016-06-06 10:55:00, 0.184
2016-06-06 11:00:00, 0.179
2016-06-06 11:05:00, 0.174
2016-06-06 11:10:00, 0.170
2016-06-06 11:15:00, 0.166
2016-06-06 11:20:00, 0.162
2016-06-06 11:25:00, 0.158
2016-06-06 11:30:00, 0.154
2016-06-06 11:35:00, 0.151
2016-06-06 11:40:00, 0.148
2016-06-06 11:45:00, 0.145
2016-06-06 11:50:00, 0.142
2016-06-06 11:55:00, 0.138
2016-06-06 12:00:00, 0.135
2016-06-06 12:05:00, 0.132
2016-06-06 12:10:00, 0.129
2016-06-06 12:15:00, 0.126
2016-06-06 12:20:00, 0.124
2016-06-06 12:25:00, 0.121
2016-06-06 12:30:00, 0.118
2016-06-06 12:35:00, 0.115
2016-06-06 12:40:00, 0.113
2016-06-06 12:45:00, 0.110
2016-06-06 12:50:00, 0.108
2016-06-06 12:55:00, 0.105
2016-06-06 13:00:00, 0.103
2016-06-06 13:05:00, 0.101
2016-06-06 13:10:00, 0.098
2016-06-06 13:15:00, 0.096
2016-06-06 13:20:00, 0.094
2016-06-06 13:25:00, 0.092
2016-06-06 13:30:00, 0.090
2016-06-06 13:35:00, 0.088
2016-06-06 13:40:00, 0.086
2016-06-06 13:45:00, 0.084
2016-06-06 13:50:00, 0.082
2016-06-06 13:55:00, 0.080
2016-06-06 14:00:00, 0.078
2016-06-06 14:05:00, 0.077
2016-06-06 14:10:00, 0.075
2016-06-06 14:15:00, 0.073
2016-06-06 14:20:00, 0.071
2016-06-06 14:25:00, 0.070
2016-06-06 14:30:00, 0.068
2016-06-06 14:35:00, 0.067
2016-06-06 14:40:00, 0.065
2016-06-06 14:45:00, 0.064
2016-06-06 14:50:00, 0.062
2016-06-06 14:55:00, 0.061
2016-06-06 15:00:00, 0.060
2016-06-06 15:05:00, 0.059
2016-06-06 15:10:00, 0.058
2016-06-06 15:15:00, 0.056
2016-06-06 15:20:00, 0.055
2016-06-06 15:25:00, 0.054
2016-06-06 15:30:00, 0.053
2016-06-06 15:35:00, 0.052
2016-06-06 15:40:00, 0.051
2016-06-06 15:45:00, 0.050
2016-06-06 15:50:00, 0.049
2016-06-06 15:55:00, 0.048
2016-06-06 16:00:00, 0.047
2016-06-06 16:05:00, 0.046
2016-06-06 16:10:00, 0.045
2016-06-06 16:15:00, 0.044
2016-06-06 16:20:00, 0.043
2016-06-06 16:25:00, 0.043
2016-06-06 16:30:00, 0.042
2016-06-06 16:35:00, 0.041
2016-06-06 16:40:00, 0.040
2016-06-06 16:45:00, 0.040
2016-06-06 16:50:00, 0.039
2016-06-06 16:55:00, 0.038
2016-06-06 17:00:00, 0.038
2016-06-06 17:05:00, 0.038
2016-06-06 17:10:00, 0.038
2016-06-06 17:15:00, 0.037
2016-06-06 17:20:00, 0.037
2016-06-06 17:25:00, 0.037
2016-06-06 17:30:00, 0.037
2016-06-06 17:35:00, 0.037
2016-06-06 17:40:00, 0.037
2016-06-06 17:45:00, 0.037
2016-06-06 17:50:00, 0.037
2016-06-06 17:55:00, 0.037
2016-06-06 18:00:00, 0.036
2016-06-06 18:05:00, 0.036
2016-06-06 18:10:00, 0.036
2016-06-06 18:15:00, 0.036
2016-06-06 18:20:00, 0.036
2016-06-06 18:25:00, 0.036
2016-06-06 18:30:00, 0.035
2016-06-06 18:35:00, 0.035
2016-06-06 18:40:00, 0.035
2016-06-06 18:45:00, 0.035
2016-06-06 18:50:00, 0.034
2016-06-06 18:55:00, 0.034
2016-06-06 19:00:00, 0.034
2016-06-06 19:05:00, 0.034
2016-06-06 19:10:00, 0.033
2016-06-06 19:15:00, 0.033
2016-06-06 19:20:00, 0.033
2016-06-06 19:25:00, 0.033
2016-06-06 19:30:00, 0.032
2016-06-06 19:35:00, 0.032
2016-06-06 19:40:00, 0.032
2016-06-06 19:45:00, 0.032
2016-06-06 19:50:00, 0.031
2016-06-06 19:55:00, 0.031
2016-06-06 20:00:00, 0.031
2016-06-06 20:05:00, 0.031
2016-06-06 20:10:00, 0.030
2016-06-06 20:15:00, 0.030
2016-06-06 20:20:00, 0.030
2016-06-06 20:25:00, 0.030
2016-06-06 20:30:00, 0.030
2016-06-06 20:35:00, 0.029
2016-06-06 20:40:00, 0.029
2016-06-06 20:45:00, 0.029
2016-06-06 20:50:00, 0.029
2016-06-06 20:55:00, 0.028
2016-06-06 21:00:00, 0.028
2016-06-06 21:05:00, 0.028
2016-06-06 21:10:00, 0.028
2016-06-06 21:15:00, 0.027
2016-06-06 21:20:00, 0.027
2016-06-06 21:25:00, 0.027
2016-06-06 21:30:00, 0.027
2016-06-06 21:35:00, 0.026
2016-06-06 21:40:00, 0.026
2016-06-06 21:45:00, 0.026
2016-06-06 21:50:00, 0.026
2016-06-06 21:55:00, 0.025
2016-06-06 22:00:00, 0.025
2016-06-06 22:05:00, 0.023
2016-06-06 22:10:00, 0.021
2016-06-06 22:15:00, 0.019
2016-06-06 22:20:00, 0.018
2016-06-06 22:25:00, 0.016
2016-06-06 22:30:00, 0.015
2016-06-06 22:35:00, 0.014
2016-06-06 22:40:00, 0.012
2016-06-06 22:45:00, 0.011
2016-06-06 22:50:00, 0.010
2016-06-06 22:55:00, 0.010
2016-06-06 23:00:00, 0.009
2016-06-06 23:05:00, 0.009
2016-06-06 23:10:00, 0.008
2016-06-06 23:15:00, 0.007
2016-06-06 23:20:00, 0.007
2016-06-06 23:25:00, 0.006
2016-06-06 23:30:00, 0.006
2016-06-06 23:35:00, 0.005
2016-06-06 23:40:00, 0.005
2016-06-06 23:45:00, 0.004
2016-06-06 23:50:00, 0.004
2016-06-06 23:55:00, 0.004
2016-06-07 00:00:00, 0.003
2016-06-07 00:05:00, 0.004
2016-06-07 00:10:00, 0.004
2016-06-07 00:15:00, 0.005
2016-06-07 00:20:00, 0.006
2016-06-07 00:25:00, 0.007
2016-06-07 00:30:00, 0.007
2016-06-07 00:35:00, 0.008
2016-06-07 00:40:00, 0.009
2016-06-07 00:45:00, 0.009
2016-06-07 00:50:00, 0.009
2016-06-07 00:55:00, 0.010
2016-06-07 01:00:00, 0.010
2016-06-07 01:05:00, 0.010
2016-06-07 01:10:00, 0.010
2016-06-07 01:15:00, 0.010
2016-06-07 01:20:00, 0.010
2016-06-07 01:25:00, 0.010
2016-06-07 01:30:00, 0.010
2016-06-07 01:35:00, 0.010
2016-06-07 01:40:00, 0.010
2016-06-07 01:45:00, 0.010
2016-06-07 01:50:00, 0.010
2016-06-07 01:55:00, 0.010
2016-06-07 02:00:00, 0.010
2016-06-07 02:05:00, 0.010
2016-06-07 02:10:00, 0.010
2016-06-07 02:15:00, 0.010
2016-06-07 02:20:00, 0.010
2016-06-07 02:25:00, 0.009
2016-06-07 02:30:00, 0.009
2016-06-07 02:35:00, 0.009
2016-06-07 02:40:00, 0.009
2016-06-07 02:45:00, 0.009
2016-06-07 02:50:00, 0.009
2016-06-07 02:55:00, 0.008
2016-06-07 03:00:00, 0.008
2016-06-07 03:05:00, 0.008
2016-06-07 03:10:00, 0.008
2016-06-07 03:15:00, 0.008
2016-06-07 03:20:00, 0.008
2016-06-07 03:25:00, 0.008
2016-06-07 03:30:00, 0.007
2016-06-07 03:35:00, 0.007
2016-06-07 03:40:00, 0.007
2016-06-07 03:45:00, 0.007
2016-06-07 03:50:00, 0.007
2016-06-07 03:55:00, 0.007
2016-06-07 04:00:00, 0.006
2016-06-07 04:05:00, 0.006
2016-06-07 04:10:00, 0.006
2016-06-07 04:15:00, 0.006
2016-06-07 04:20:00, 0.006
2016-06-07 04:25:00, 0.006
2016-06-07 04:30:00, 0.006
2016-06-07 04:35:00, 0.005
2016-06-07 04:40:00, 0.005
2016-06-07 04:45:00, 0.005
2016-06-07 04:50:00, 0.005
2016-06-07 04:55:00, 0.005
2016-06-07 05:00:00, 0.005
2016-06-07 05:05:00, 0.005
2016-06-07 05:10:00, 0.005
2016-06-07 05:15:00, 0.004
2016-06-07 05:20:00, 0.004
2016-06-07 05:25:00, 0.004
2016-06-07 05:30:00, 0.004
2016-06-07 05:35:00, 0.004
2016-06-07 05:40:00, 0.004
2016-06-07 05:45:00, 0.004
2016-06-07 05:50:00, 0.004
2016-06-07 05:55:00, 0.004
2016-06-07 06:00:00, 0.003
2016-06-07 06:05:00, 0.004
2016-06-07 06:10:00, 0.004
2016-06-07 06:15:00, 0.004
2016-06-07 06:20:00, 0.004
2016-06-07 06:25:00, 0.004
2016-06-07 06:30:00, 0.004
2016-06-07 06:35:00, 0.004
2016-06-07 06:40:00, 0.004
2016-06-07 06:45:00, 0.004
2016-06-07 06:50:00, 0.004
2016-06-07 06:55:00, 0.005
2016-06-07 07:00:00, 0.005
2016-06-07 07:05:00, 0.004
2016-06-07 07:10:00, 0.004
2016-06-07 07:15:00, 0.004
2016-06-07 07:20:00, 0.004
2016-06-07 07:25:00, 0.004
2016-06-07 07:30:00, 0.003
2016-06-07 07:35:00, 0.003
2016-06-07 07:40:00, 0.003
2016-06-07 07:45:00, 0.003
2016-06-07 07:50:00, 0.003
2016-06-07 07:55:00, 0.002
2016-06-07 08:00:00, 0.002
2016-06-07 08:05:00, 0.002
2016-06-07 08:10:00, 0.002
2016-06-07 08:15:00, 0.002
2016-06-07 08:20:00, 0.002
2016-06-07 08:25:00, 0.001
2016-06-07 08:30:00, 0.001
2016-06-07 08:35:00, 0.001
2016-06-07 08:40:00, 0.001
2016-06-07 08:45:00, 0.000
2016-06-07 08:50:00, 0.000
2016-06-07 08:55:00, 0.000
2016-06-07 09:00:00, 0.000
2016-06-07 09:05:00, 0.000
2016-06-07 09:10:00, 0.000
2016-06-07 09:15:00, 0.000
2016-06-07 09:20:00, 0.000
2016-06-07 09:25:00, 0.000
2016-06-07 09:30:00, 0.000
2016-06-07 09:35:00, 0.000
2016-06-07 09:40:00, 0.000
2016-06-07 09:45:00, 0.000
2016-06-07 09:50:00, 0.000
2016-06-07 09:55:00, 0.000
2016-06-07 10:00:00, 0.000
2016-06-07 10:05:00, 0.000
2016-06-07 10:10:00, 0.000
2016-06-07 10:15:00, 0.000
2016-06-07 10:20:00, 0.000
2016-06-07 10:25:00, 0.000
2016-06-07 10:30:00, 0.000
2016-06-07 10:35:00, 0.000
2016-06-07 10:40:00, 0.000
2016-06-07 10:45:00, 0.000
2016-06-07 10:50:00, 0.000
2016-06-07 10:55:00, 0.000
2016-06-07 11:00:00, 0.000
2016-06-07 11:05:00, 0.000
2016-06-07 11:10:00, 0.000
2016-06-07 11:15:00, 0.000
2016-06-07 11:20:00, 0.000
2016-06-07 11:25:00, 0.000
2016-06-07 11:30:00, 0.000
2016-06-07 11:35:00, 0.000
2016-06-07 11:40:00, 0.000
2016-06-07 11:45:00, 0.000
2016-06-07 11:50:00, 0.000
2016-06-07 11:55:00, 0.000
2016-06-07 12:00:00, 0.000
2016-06-07 12:05:00, 0.000
2016-06-07 12:10:00, 0.000
2016-06-07 12:15:00, 0.000
2016-06-07 12:20:00, 0.000
2016-06-07 12:25:00, 0.000
2016-06-07 12:30:00, 0.000
2016-06-07 12:35:00, 0.000
2016-06-07 12:40:00, 0.000
2016-06-07 12:45:00, 0.000
2016-06-07 12:50:00, 0.000
2016-06-07 12:55:00, 0.000
2016-06-07 13:00:00, 0.000
2016-06-07 13:05:00, 0.000
2016-06-07 13:10:00, 0.000
2016-06-07 13:15:00, 0.000
2016-06-07 13:20:00, 0.000
2016-06-07 13:25:00, 0.000
2016-06-07 13:30:00, 0.000
2016-06-07 13:35:00, 0.000
2016-06-07 13:40:00, 0.000
2016-06-07 13:45:00, 0.000
2016-06-07 13:50:00, 0.000
2016-06-07 13:55:00, 0.000
2016-06-07 14:00:00, 0.000
2016-06-07 14:05:00, 0.000
2016-06-07 14:10:00, 0.000
2016-06-07 14:15:00, 0.000
2016-06-07 14:20:00, 0.000
2016-06-07 14:25:00, 0.000
2016-06-07 14:30:00, 0.000
2016-06-07 14:35:00, 0.000
2016-06-07 14:40:00, 0.000
2016-06-07 14:45:00, 0.000
2016-06-07 14:50:00, 0.000
2016-06-07 14:55:00, 0.000
2016-06-07 15:00:00, 0.000
2016-06-07 15:05:00, 0.000
2016-06-07 15:10:00, 0.000
2016-06-07 15:15:00, 0.000
2016-06-07 15:20:00, 0.000
2016-06-07 15:25:00, 0.000
2016-06-07 15:30:00, 0.000
2016-06-07 15:35:00, 0.000
2016-06-07 15:40:00, 0.000
2016-06-07 15:45:00, 0.000
2016-06-07 15:50:00, 0.000
2016-06-07 15:55:00, 0.000
2016-06-07 16:00:00, 0.000
2016-06-07 16:05:00, 0.000
2016-06-07 16:10:00, 0.000
2016-06-07 16:15:00, 0.000
2016-06-07 16:20:00, 0.000
2016-06-07 16:25:00, 0.000
2016-06-07 16:30:00, 0.000
2016-06-07 16:35:00, 0.000
2016-06-07 16:40:00, 0.000
2016-06-07 16:45:00, 0.000
2016-06-07 16:50:00, 0.000
2016-06-07 16:55:00, 0.000
2016-06-07 17:00:00, 0.000
2016-06-07 17:05:00, 0.001
2016-06-07 17:10:00, 0.002
2016-06-07 17:15:00, 0.003
2016-06-07 17:20:00, 0.004
2016-06-07 17:25:00, 0.005
2016-06-07 17:30:00, 0.006
2016-06-07 17:35:00, 0.007
2016-06-07 17:40:00, 0.008
2016-06-07 17:45:00, 0.009
2016-06-07 17:50:00, 0.009
2016-06-07 17:55:00, 0.010
2016-06-07 18:00:00, 0.010
2016-06-07 18:05:00, 0.011
2016-06-07 18:10:00, 0.012
2016-06-07 18:15:00, 0.012
2016-06-07 18:20:00, 0.013
2016-06-07 18:25:00, 0.013
2016-06-07 18:30:00, 0.014
2016-06-07 18:35:00, 0.014
2016-06-07 18:40:00, 0.015
2016-06-07 18:45:00, 0.015
2016-06-07 18:50:00, 0.016
2016-06-07 18:55:00, 0.017
2016-06-07 19:00:00, 0.017
2016-06-07 19:05:00, 0.018
2016-06-07 19:10:00, 0.018
2016-06-07 19:15:00, 0.019
2016-06-07 19:20:00, 0.019
2016-06-07 19:25:00, 0.020
2016-06-07 19:30:00, 0.021
2016-06-07 19:35:00, 0.021
2016-06-07 19:40:00, 0.022
2016-06-07 19:45:00, 0.023
2016-06-07 19:50:00, 0.023
2016-06-07 19:55:00, 0.024
2016-06-07 20:00:00, 0.025
2016-06-07 20:05:00, 0.025
2016-06-07 20:10:00, 0.026
2016-06-07 20:15:00, 0.027
2016-06-07 20:20:00, 0.028
2016-06-07 20:25:00, 0.028
2016-06-07 20:30:00, 0.029
2016-06-07 20:35:00, 0.030
2016-06-07 20:40:00, 0.030
2016-06-07 20:45:00, 0.031
2016-06-07 20:50:00, 0.032
2016-06-07 20:55:00, 0.033
2016-06-07 21:00:00, 0.033
2016-06-07 21:05:00, 0.034
2016-06-07 21:10:00, 0.035
2016-06-07 21:15:00, 0.035
2016-06-07 21:20:00, 0.036
2016-06-07 21:25:00, 0.037
2016-06-07 21:30:00, 0.038
2016-06-07 21:35:00, 0.038
2016-06-07 21:40:00, 0.039
2016-06-07 21:45:00, 0.040
2016-06-07 21:50:00, 0.041
2016-06-07 21:55:00, 0.041
2016-06-07 22:00:00, 0.042
2016-06-07 22:05:00, 0.101
2016-06-07 22:10:00, 0.156
2016-06-07 22:15:00, 0.207
2016-06-07 22:20:00, 0.254
2016-06-07 22:25:00, 0.297
2016-06-07 22:30:00, 0.336
2016-06-07 22:35:00, 0.372
2016-06-07 22:40:00, 0.404
2016-06-07 22:45:00, 0.432
2016-06-07 22:50:00, 0.457
2016-06-07 22:55:00, 0.478
2016-06-07 23:00:00, 0.497
2016-06-07 23:05:00, 0.496
2016-06-07 23:10:00, 0.512
2016-06-07 23:15:00, 0.525
2016-06-07 23:20:00, 0.536
2016-06-07 23:25:00, 0.545
2016-06-07 23:30:00, 0.552
2016-06-07 23:35:00, 0.557
2016-06-07 23:40:00, 0.560
2016-06-07 23:45:00, 0.562
2016-06-07 23:50:00, 0.563
2016-06-07 23:55:00, 0.562
2016-06-08 00:00:00, 0.560
2016-06-08 00:05:00, 0.558
2016-06-08 00:10:00, 0.556
2016-06-08 00:15:00, 0.552
2016-06-08 00:20:00, 0.548
2016-06-08 00:25:00, 0.542
2016-06-08 00:30:00, 0.536
2016-06-08 00:35:00, 0.530
2016-06-08 00:40:00, 0.523
2016-06-08 00:45:00, 0.515
2016-06-08 00:50:00, 0.507
2016-06-08 00:55:00, 0.499
2016-06-08 01:00:00, 0.491
2016-06-08 01:05:00, 0.482
2016-06-08 01:10:00, 0.474
2016-06-08 01:15:00, 0.472
2016-06-08 01:20:00, 0.463
2016-06-08 01:25:00, 0.454
2016-06-08 01:30:00, 0.445
2016-06-08 01:35:00, 0.436
2016-06-08 01:40:00, 0.426
2016-06-08 01:45:00, 0.417
2016-06-08 01:50:00, 0.408
